"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset","shape.responsearea.stimulusonset","picture.cannonball.stimulusonset","picture.shield_center.stimulusonset","picture.shield.stimulusonset","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","1","0","1","318.9808139947663789826","355.7786106061033137848","NA","NA","2500","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","0","0","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","1","0","1","318.9808139947663789826","355.7786106061033137848","70.2239233973607923645","NA","2500","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","1","1","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","1","0","1","318.9808139947663789826","355.7786106061033137848","NA","NA","2500","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","1","1","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","areyouthere","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","1","0","1","318.9808139947663789826","355.7786106061033137848","NA","NA","2500","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","1","1","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","Phase_starts","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","0","1","0","1","318.9808139947663789826","355.7786106061033137848","NA","NA","2500","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","1","1","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","1","318.9808139947663789826","320.4058783514026345074","NA","NA","2500","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","1","1","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","1","318.9808139947663789826","320.4058783514026345074","359.1491351352693754961","NA","925","15","2","33","84.7239233973607923645","55.7239233973607923645","1","2.222531776299334183","0","NA","1","2","2","1","2","1","Arc29.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","1","318.9808139947663789826","320.4058783514026345074","359.1491351352693754961","NA","925","15","2","33","","","1","0.8508648647306245039","0","","1","1","2","1","2","1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","0","318.9808139947663789826","320.4058783514026345074","359.1491351352693754961","NA","925","15","3","33","","","6","0.8508648647306245039","0","","1","1","2","1","2","1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","2","0","318.9808139947663789826","317.4197339046891102043","359.1491351352693754961","NA","925","15","3","33","","","6","0.8508648647306245039","0","","1","0","2","1","2","1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","2","0","318.9808139947663789826","317.4197339046891102043","321.1648417822354417694","359.1491351352693754961","160","15","3","33","","","6","0.8508648647306245039","0","","1","1","1","1","2","1","Arc5.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","2","0","318.9808139947663789826","317.4197339046891102043","321.1648417822354417694","359.1491351352693754961","160","15","3","33","345.6648417822354417694","296.6648417822354417694","6","37.9842933530339337267","0","49","1","1","1","1","0","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","2","1","318.9808139947663789826","317.4197339046891102043","321.1648417822354417694","359.1491351352693754961","160","16","3","33","345.6648417822354417694","296.6648417822354417694","5","37.9842933530339337267","0","49","1","1","1","1","0","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","3","1","318.9808139947663789826","329.5333893188199567703","321.1648417822354417694","359.1491351352693754961","160","16","3","33","345.6648417822354417694","296.6648417822354417694","5","37.9842933530339337267","0","49","1","0","1","1","0","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","3","1","318.9808139947663789826","329.5333893188199567703","321.1648417822354417694","321.1648417822354417694","882","16","3","33","345.6648417822354417694","296.6648417822354417694","5","37.9842933530339337267","0","49","1","1","1","1","0","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","3","1","318.9808139947663789826","329.5333893188199567703","321.1648417822354417694","321.1648417822354417694","882","16","3","33","332.6648417822354417694","309.6648417822354417694","5","0","0","23","1","1","1","1","2","1","Arc23.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","3","1","318.9808139947663789826","329.5333893188199567703","321.1648417822354417694","321.1648417822354417694","882","17","3","33","332.6648417822354417694","309.6648417822354417694","5","0","0","23","1","1","1","1","2","1","Arc23.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","4","0","4","1","318.9808139947663789826","306.8911468850055257462","321.1648417822354417694","321.1648417822354417694","882","17","3","33","332.6648417822354417694","309.6648417822354417694","5","0","0","23","1","0","1","1","2","1","Arc23.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","4","0","4","1","318.9808139947663789826","306.8911468850055257462","321.1648417822354417694","321.1648417822354417694","459","17","3","33","332.6648417822354417694","309.6648417822354417694","5","0","0","23","1","1","1","1","2","1","Arc23.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","4","0","4","1","318.9808139947663789826","306.8911468850055257462","321.1648417822354417694","321.1648417822354417694","459","17","3","33","334.1648417822354417694","308.1648417822354417694","5","0","0","26","1","1","1","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","4","0","4","0","318.9808139947663789826","306.8911468850055257462","321.1648417822354417694","321.1648417822354417694","459","17","0","33","334.1648417822354417694","308.1648417822354417694","6","0","0","26","1","1","1","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","5","1","0","0","42.858104902053739238","40.6501782210665467687","321.1648417822354417694","321.1648417822354417694","459","17","0","33","334.1648417822354417694","308.1648417822354417694","6","0","0","26","1","0","1","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","5","1","0","0","42.858104902053739238","40.6501782210665467687","321.1648417822354417694","321.1648417822354417694","1627","17","0","33","334.1648417822354417694","308.1648417822354417694","6","0","0","26","1","0","0","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","5","1","0","0","42.858104902053739238","40.6501782210665467687","321.1648417822354417694","321.1648417822354417694","1627","17","0","33","343.6648417822354417694","298.6648417822354417694","6","0","0","45","1","1","0","1","1","1","Arc45.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","5","1","0","0","42.858104902053739238","40.6501782210665467687","321.1648417822354417694","321.1648417822354417694","1627","17","1","33","343.6648417822354417694","298.6648417822354417694","6","0","0","45","1","1","0","1","1","1","Arc45.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","6","0","1","0","42.858104902053739238","20.4246677790474286951","321.1648417822354417694","321.1648417822354417694","1627","17","1","33","343.6648417822354417694","298.6648417822354417694","6","0","0","45","1","1","0","1","1","1","Arc45.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","6","0","1","0","42.858104902053739238","20.4246677790474286951","40.9555144258188974504","321.1648417822354417694","181","17","1","33","343.6648417822354417694","298.6648417822354417694","6","0","0","45","1","1","1","1","1","1","Arc45.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","6","0","1","0","42.858104902053739238","20.4246677790474286951","40.9555144258188974504","321.1648417822354417694","181","17","1","33","63.9555144258188974504","17.9555144258188974504","6","79.7906726435834343647","0","46","1","1","1","1","1","1","Arc46.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","6","0","1","1","42.858104902053739238","20.4246677790474286951","40.9555144258188974504","321.1648417822354417694","181","18","1","33","63.9555144258188974504","17.9555144258188974504","5","79.7906726435834343647","0","46","1","1","1","1","1","1","Arc46.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","7","1","0","1","225.2223320457204920331","225.9957631587921298433","40.9555144258188974504","321.1648417822354417694","181","18","1","33","63.9555144258188974504","17.9555144258188974504","5","79.7906726435834343647","0","46","1","1","1","1","1","1","Arc46.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","7","1","0","1","225.2223320457204920331","225.9957631587921298433","40.9555144258188974504","40.9555144258188974504","312","18","1","33","63.9555144258188974504","17.9555144258188974504","5","79.7906726435834343647","0","46","1","1","1","1","1","1","Arc46.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","7","1","0","1","225.2223320457204920331","225.9957631587921298433","40.9555144258188974504","40.9555144258188974504","312","18","1","33","52.9555144258188974504","28.9555144258188974504","5","0","0","24","1","1","1","1","0","1","Arc24.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","7","1","0","0","225.2223320457204920331","225.9957631587921298433","40.9555144258188974504","40.9555144258188974504","312","18","2","33","52.9555144258188974504","28.9555144258188974504","6","0","0","24","1","1","1","1","0","1","Arc24.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","8","0","1","0","225.2223320457204920331","217.8200271651892023783","40.9555144258188974504","40.9555144258188974504","312","18","2","33","52.9555144258188974504","28.9555144258188974504","6","0","0","24","1","1","1","1","0","1","Arc24.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","8","0","1","0","225.2223320457204920331","217.8200271651892023783","238.6366977860499218878","40.9555144258188974504","185","18","2","33","52.9555144258188974504","28.9555144258188974504","6","0","0","24","1","1","1","1","0","1","Arc24.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","8","0","1","0","225.2223320457204920331","217.8200271651892023783","238.6366977860499218878","40.9555144258188974504","185","18","2","33","260.6366977860499218878","216.6366977860499218878","6","162.3188166397689826681","0","44","1","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","8","0","1","1","225.2223320457204920331","217.8200271651892023783","238.6366977860499218878","40.9555144258188974504","185","19","2","33","260.6366977860499218878","216.6366977860499218878","5","162.3188166397689826681","0","44","1","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","9","0","2","1","225.2223320457204920331","244.6311607319606764577","238.6366977860499218878","40.9555144258188974504","185","19","2","33","260.6366977860499218878","216.6366977860499218878","5","162.3188166397689826681","0","44","1","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","9","0","2","1","225.2223320457204920331","244.6311607319606764577","236.4372562189075779315","238.6366977860499218878","96","19","2","33","260.6366977860499218878","216.6366977860499218878","5","162.3188166397689826681","0","44","1","2","2","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","9","0","2","1","225.2223320457204920331","244.6311607319606764577","236.4372562189075779315","238.6366977860499218878","96","19","2","33","246.4372562189075779315","226.4372562189075779315","5","2.1994415671423439562","0","20","1","1","2","1","2","1","Arc20.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","9","0","2","1","225.2223320457204920331","244.6311607319606764577","236.4372562189075779315","238.6366977860499218878","96","20","2","33","246.4372562189075779315","226.4372562189075779315","5","2.1994415671423439562","0","20","1","1","2","1","2","1","Arc20.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","10","0","3","1","225.2223320457204920331","222.4666779059873533697","236.4372562189075779315","238.6366977860499218878","96","20","2","33","246.4372562189075779315","226.4372562189075779315","5","2.1994415671423439562","0","20","1","0","2","1","2","1","Arc20.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","10","0","3","1","225.2223320457204920331","222.4666779059873533697","236.4372562189075779315","236.4372562189075779315","252","20","2","33","246.4372562189075779315","226.4372562189075779315","5","2.1994415671423439562","0","20","1","1","1","1","2","1","Arc20.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","10","0","3","1","225.2223320457204920331","222.4666779059873533697","236.4372562189075779315","236.4372562189075779315","252","20","2","33","246.9372562189075779315","225.9372562189075779315","5","0","0","21","1","1","1","1","1","1","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","10","0","3","0","225.2223320457204920331","222.4666779059873533697","236.4372562189075779315","236.4372562189075779315","252","20","3","33","246.9372562189075779315","225.9372562189075779315","6","0","0","21","1","1","1","1","1","1","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","11","0","4","0","225.2223320457204920331","233.6373015941134099194","236.4372562189075779315","236.4372562189075779315","252","20","3","33","246.9372562189075779315","225.9372562189075779315","6","0","0","21","1","1","1","1","1","1","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","11","0","4","0","225.2223320457204920331","233.6373015941134099194","236.4372562189075779315","236.4372562189075779315","411","20","3","33","246.9372562189075779315","225.9372562189075779315","6","0","0","21","1","1","1","1","1","1","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","11","0","4","0","225.2223320457204920331","233.6373015941134099194","236.4372562189075779315","236.4372562189075779315","411","20","3","33","264.4372562189075779315","208.4372562189075779315","6","0","0","56","1","2","1","2","2","2","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","11","0","4","1","225.2223320457204920331","233.6373015941134099194","236.4372562189075779315","236.4372562189075779315","411","21","3","33","264.4372562189075779315","208.4372562189075779315","5","0","0","56","1","2","1","2","2","2","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","12","1","0","1","217.2916148177561126431","219.7752547855643854291","236.4372562189075779315","236.4372562189075779315","411","21","3","33","264.4372562189075779315","208.4372562189075779315","5","0","0","56","1","1","1","2","2","2","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","12","1","0","1","217.2916148177561126431","219.7752547855643854291","236.6893691754391966242","236.4372562189075779315","324","21","3","33","264.4372562189075779315","208.4372562189075779315","5","0","0","56","1","1","1","2","2","2","Arc56.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","12","1","0","1","217.2916148177561126431","219.7752547855643854291","236.6893691754391966242","236.4372562189075779315","324","21","3","33","265.1893691754391966242","208.1893691754391966242","5","0.2521129565316186927","0","57","1","1","1","1","1","1","Arc57.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","12","1","0","1","217.2916148177561126431","219.7752547855643854291","236.6893691754391966242","236.4372562189075779315","324","22","3","33","265.1893691754391966242","208.1893691754391966242","5","0.2521129565316186927","0","57","1","1","1","1","1","1","Arc57.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","13","0","1","1","217.2916148177561126431","226.3452556150550094571","236.6893691754391966242","236.4372562189075779315","324","22","3","33","265.1893691754391966242","208.1893691754391966242","5","0.2521129565316186927","0","57","1","1","1","1","1","1","Arc57.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","13","0","1","1","217.2916148177561126431","226.3452556150550094571","236.6893691754391966242","236.6893691754391966242","228","22","3","33","265.1893691754391966242","208.1893691754391966242","5","0.2521129565316186927","0","57","1","1","1","1","1","1","Arc57.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","13","0","1","1","217.2916148177561126431","226.3452556150550094571","236.6893691754391966242","236.6893691754391966242","228","22","3","33","249.1893691754391966242","224.1893691754391966242","5","0","0","25","1","1","1","1","0","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","13","0","1","1","217.2916148177561126431","226.3452556150550094571","236.6893691754391966242","236.6893691754391966242","228","23","3","33","249.1893691754391966242","224.1893691754391966242","5","0","0","25","1","1","1","1","0","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","14","0","2","1","217.2916148177561126431","197.5521296783483933268","236.6893691754391966242","236.6893691754391966242","228","23","3","33","249.1893691754391966242","224.1893691754391966242","5","0","0","25","1","1","1","1","0","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","14","0","2","1","217.2916148177561126431","197.5521296783483933268","236.6893691754391966242","236.6893691754391966242","1778","23","3","33","249.1893691754391966242","224.1893691754391966242","5","0","0","25","1","0","0","1","0","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","14","0","2","1","217.2916148177561126431","197.5521296783483933268","236.6893691754391966242","236.6893691754391966242","1778","23","3","33","264.1893691754391966242","209.1893691754391966242","5","0","0","55","1","1","0","1","1","1","Arc55.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","14","0","2","0","217.2916148177561126431","197.5521296783483933268","236.6893691754391966242","236.6893691754391966242","1778","23","0","33","264.1893691754391966242","209.1893691754391966242","6","0","0","55","1","1","0","1","1","1","Arc55.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","15","0","3","0","217.2916148177561126431","219.6156402492813981553","236.6893691754391966242","236.6893691754391966242","1778","23","0","33","264.1893691754391966242","209.1893691754391966242","6","0","0","55","1","1","0","1","1","1","Arc55.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","15","0","3","0","217.2916148177561126431","219.6156402492813981553","236.6893691754391966242","236.6893691754391966242","1086","23","0","33","264.1893691754391966242","209.1893691754391966242","6","0","0","55","1","1","1","1","1","1","Arc55.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","15","0","3","0","217.2916148177561126431","219.6156402492813981553","236.6893691754391966242","236.6893691754391966242","1086","23","0","33","245.6893691754391966242","227.6893691754391966242","6","0","0","18","1","1","1","1","1","1","Arc18.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","15","0","3","0","217.2916148177561126431","219.6156402492813981553","236.6893691754391966242","236.6893691754391966242","1086","23","1","33","245.6893691754391966242","227.6893691754391966242","6","0","0","18","1","1","1","1","1","1","Arc18.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","16","0","4","0","217.2916148177561126431","179.8191782046855564658","236.6893691754391966242","236.6893691754391966242","1086","23","1","33","245.6893691754391966242","227.6893691754391966242","6","0","0","18","1","1","1","1","1","1","Arc18.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","16","0","4","0","217.2916148177561126431","179.8191782046855564658","236.6893691754391966242","236.6893691754391966242","316","23","1","33","245.6893691754391966242","227.6893691754391966242","6","0","0","18","1","1","1","1","1","1","Arc18.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","CHANGEPOINT","CHANGEPOINT","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","2","16","0","4","0","217.2916148177561126431","179.8191782046855564658","236.6893691754391966242","236.6893691754391966242","316","23","1","33","266.1893691754391966242","207.1893691754391966242","6","0","0","59","1","1","1","1","2","1","Arc59.png"
